  305206.2190  0.0090 -0.8947 2   15.2714  9 -28007 101 4           3           
  381495.2739  0.0237 -0.6278 2   25.4520 11  28007 101 5           4           
  457775.9996  0.0499 -0.4194 2   38.1773 13  28007 101 6           5           
  534046.7275  0.0885 -0.2531 2   53.4471 15  28007 101 7           6           
  610305.7915  0.1414 -0.1188 2   71.2610 17  28007 101 8           7           
  686551.5252  0.2105 -0.0104 2   91.6186 19  28007 101 9           8           
              28008  HCNH+         
  296433.6811  0.0884 -2.9457 2   14.8323  9  28008 101 4           3           
  370533.4220  0.0800 -2.6782 2   24.7203 11 -28008 101 5           4           
  444627.3835  0.2135 -2.4690 2   37.0800 13  28008 101 6           5           
  518714.4009  0.4588 -2.3016 2   51.9111 15  28008 101 7           6           
  592793.3199  0.8105 -2.1662 2   69.2136 17  28008 101 8           7           
  666862.9837  1.2800 -2.0565 2   88.9870 19  28008 101 9           8           
              28009  CO+           
  235789.6410  0.0300 -2.6508 2    3.9258  4 -28009 112 2 2         1 1         
  236062.5530  0.0200 -2.3946 2    3.9395  6 -28009 112 2 3         1 2         
  353741.2620  0.1000 -2.0637 2   11.7909  6 -28009 112 3 3         2 2         
  354014.2470  0.0600 -1.9081 2   11.8137  8 -28009 112 3 4         2 3         
  471679.2130  0.1200 -1.6875 2   23.5904  8 -28009 112 4 4         3 3         
  471952.3430  0.1000 -1.5743 2   23.6223 10 -28009 112 4 5         3 4         
  589599.1623  0.1601 -1.4177 2   39.3240 10  28009 112 5 5         4 4         
  589872.1073  0.1604 -1.3285 2   39.3649 12  28009 112 5 6         4 5         
  707496.2631  0.3003 -1.2155 2   58.9909 12  28009 112 6 6         5 5         
  707769.2081  0.3013 -1.1417 2   59.0409 14  28009 112 6 7         5 6         
              29001  C-13-O        
  661067.2801   .0237 -2.8687 2   55.1341 13  29001 101 6           5           
              29002  HCO+ v=0,1,2  
  267418.7196  0.0300 -2.7762 2  837.1511  7 -290021303 3-1 1       2 1 1       
  267557.6190  0.0100 -0.9995 2    8.9250  7 -290021303 3 0 0       2 0 0       
  268688.8696  0.0300 -2.7722 2  837.1935  7 -290021303 3 1 1       2-1 1       
  356548.7606  0.0300 -2.3999 2  846.0712  9 -290021303 4 1 1       3-1 1       
  356734.2880  0.0500 -0.6464 2   17.8497  9 -290021303 4 0 0       3 0 0       
  358242.4092  0.0300 -2.3960 2  846.1560  9 -290021303 4-1 1       3 1 1       
  445670.9454  0.0371 -2.1267 2  857.9644 11  290021303 5-1 1       4 1 1       
  445902.9960  0.0500 -0.3835 2   29.7491 11 -290021303 5 0 0       4 0 0       
  447787.6461  0.0366 -2.1230 2  858.1057 11  290021303 5 1 1       4-1 1       
  534783.0204  0.0694 -1.9177 2  872.8304 13  290021303 6 1 1       5-1 1       
  535061.7755  0.0640 -0.1800 2   44.6228 13  290021303 6 0 0       5 0 0       
  537322.7148  0.0678 -1.9142 2  873.0423 13  290021303 6-1 1       5 1 1       
  623882.9970  0.4000 -1.7539 2  890.6688 15 -290021303 7-1 1       6 1 1       
  624208.6733  0.0996 -0.0195 2   62.4706 15  290021303 7 0 0       6 0 0       
